IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
54.213.6.203,2096,0,false,ORD,North America,Chicago,192,0.00
3.70.2.229,2052,0,false,ORD,North America,Chicago,192,0.00
34.214.37.128,2095,0,false,ORD,North America,Chicago,192,0.00
35.92.59.60,8443,0,false,ORD,North America,Chicago,192,0.00
35.87.11.67,2052,0,false,ORD,North America,Chicago,192,0.00
54.212.216.69,2095,0,false,ORD,North America,Chicago,192,0.00
54.212.216.69,2096,0,false,ORD,North America,Chicago,192,0.00
52.89.18.152,2087,0,false,ORD,North America,Chicago,192,0.00
35.94.176.199,2082,0,false,ORD,North America,Chicago,192,0.00
3.69.44.92,2083,0,false,ORD,North America,Chicago,192,0.00
3.71.45.79,2096,0,false,ORD,North America,Chicago,192,0.00
34.220.198.165,443,0,false,ORD,North America,Chicago,192,0.00
34.220.150.98,8443,0,false,ORD,North America,Chicago,192,0.00
54.213.6.203,2053,0,false,ORD,North America,Chicago,192,0.00
54.71.154.6,8880,0,false,ORD,North America,Chicago,192,0.00
35.93.117.222,2095,0,false,ORD,North America,Chicago,192,0.00
35.93.98.175,8443,0,false,ORD,North America,Chicago,192,0.00
54.71.154.6,80,0,false,ORD,North America,Chicago,192,0.00
35.94.176.199,8443,0,false,ORD,North America,Chicago,192,0.00
35.92.239.73,2052,0,false,ORD,North America,Chicago,192,0.00
34.216.230.13,2052,0,false,ORD,North America,Chicago,192,0.00
3.68.118.86,2083,0,false,ORD,North America,Chicago,192,0.00
34.220.150.98,2052,0,false,ORD,North America,Chicago,192,0.00
35.92.234.179,443,0,false,ORD,North America,Chicago,192,0.00
34.216.230.13,2095,0,false,ORD,North America,Chicago,192,0.00
3.71.45.79,2083,0,false,ORD,North America,Chicago,192,0.00
3.68.65.85,443,0,false,ORD,North America,Chicago,192,0.00
52.89.18.152,80,0,false,ORD,North America,Chicago,192,0.00
54.212.216.69,443,0,false,ORD,North America,Chicago,192,0.00
3.71.27.11,80,0,false,ORD,North America,Chicago,192,0.00
35.92.234.179,2086,0,false,ORD,North America,Chicago,192,0.00
35.87.11.67,443,0,false,ORD,North America,Chicago,192,0.00
54.188.151.105,80,0,false,ORD,North America,Chicago,192,0.00
34.222.154.57,8080,0,false,ORD,North America,Chicago,192,0.00
54.219.120.108,2082,0,false,ORD,North America,Chicago,192,0.00
3.68.29.85,2083,0,false,ORD,North America,Chicago,192,0.00
54.213.6.203,2082,0,false,ORD,North America,Chicago,192,0.00
34.216.230.13,8443,0,false,ORD,North America,Chicago,192,0.00
34.220.156.153,8080,80,false,ORD,North America,Chicago,192,0.00
34.219.182.84,2086,0,false,ORD,North America,Chicago,193,0.00
35.160.134.36,2053,0,false,ORD,North America,Chicago,193,0.00
15.160.15.101,2087,80,false,MXP,Europe,Milan,193,0.00
35.92.234.179,2096,0,false,ORD,North America,Chicago,193,0.00
34.219.182.84,2082,0,false,ORD,North America,Chicago,193,0.00
3.68.86.181,2052,0,false,ORD,North America,Chicago,193,0.00
34.220.198.165,2082,0,false,ORD,North America,Chicago,193,0.00
54.212.216.69,8443,0,false,ORD,North America,Chicago,193,0.00
3.68.118.86,2087,0,false,ORD,North America,Chicago,193,0.00
54.149.19.45,2083,0,false,ORD,North America,Chicago,193,0.00
54.217.173.176,80,0,false,ORD,North America,Chicago,193,0.00
35.93.98.175,8080,0,false,ORD,North America,Chicago,193,0.00
54.219.177.245,2082,0,false,ORD,North America,Chicago,193,0.00
3.68.29.85,8443,0,false,ORD,North America,Chicago,193,0.00
54.217.173.176,2082,0,false,ORD,North America,Chicago,193,0.00
35.92.239.73,8880,0,false,ORD,North America,Chicago,193,0.00
34.220.125.241,2087,0,false,ORD,North America,Chicago,193,0.00
34.214.37.128,8880,0,false,ORD,North America,Chicago,193,0.00
3.68.29.85,2052,0,false,ORD,North America,Chicago,193,0.00
3.68.29.85,8880,0,false,ORD,North America,Chicago,194,0.00
13.51.193.227,2095,0,false,ORD,North America,Chicago,194,0.00
3.68.90.14,2087,0,false,ORD,North America,Chicago,194,0.00
35.87.179.42,8443,0,false,ORD,North America,Chicago,194,0.00
16.171.241.93,2052,0,false,ORD,North America,Chicago,194,0.00
54.219.120.108,2053,0,false,ORD,North America,Chicago,194,0.00
3.70.208.67,2052,0,false,ORD,North America,Chicago,194,0.00
54.219.177.245,8880,0,false,ORD,North America,Chicago,194,0.00
54.149.164.70,8080,0,false,ORD,North America,Chicago,194,0.00
13.48.13.104,2052,0,false,ORD,North America,Chicago,194,0.00
16.16.57.75,8080,2086,false,ARN,Europe,Stockholm,194,0.00
54.217.145.133,8880,0,false,ORD,North America,Chicago,194,0.00
54.217.173.176,2087,0,false,ORD,North America,Chicago,194,0.00
16.16.182.5,443,0,false,ORD,North America,Chicago,194,0.00
35.87.179.42,2096,0,false,ORD,North America,Chicago,194,0.00
13.48.70.119,2086,0,false,ORD,North America,Chicago,194,0.00
13.48.70.119,2096,0,false,ORD,North America,Chicago,194,0.00
34.214.37.128,2053,0,false,ORD,North America,Chicago,194,0.00
13.48.70.119,2095,0,false,ORD,North America,Chicago,194,0.00
16.170.234.32,8080,0,false,ORD,North America,Chicago,194,0.00
13.49.23.72,8880,0,false,ORD,North America,Chicago,194,0.00
16.171.115.62,443,0,false,ORD,North America,Chicago,194,0.00
13.48.13.104,443,0,false,ORD,North America,Chicago,195,0.00
13.48.177.73,8443,0,false,ORD,North America,Chicago,195,0.00
13.48.70.119,2082,0,false,ORD,North America,Chicago,195,0.00
13.49.225.134,2096,0,false,ORD,North America,Chicago,195,0.00
3.67.204.149,2087,0,false,ORD,North America,Chicago,195,0.00
16.170.229.137,2095,0,false,ORD,North America,Chicago,195,0.00
16.170.229.137,2082,0,false,ORD,North America,Chicago,195,0.00
54.219.10.230,2082,0,false,ORD,North America,Chicago,195,0.00
54.213.6.203,443,0,false,ORD,North America,Chicago,195,0.00
35.89.138.206,2082,0,false,ORD,North America,Chicago,195,0.00
13.53.127.118,80,0,false,ORD,North America,Chicago,195,0.00
13.48.177.73,2053,0,false,ORD,North America,Chicago,195,0.00
16.16.204.233,2095,0,false,ORD,North America,Chicago,195,0.00
16.16.182.5,2096,0,false,ORD,North America,Chicago,195,0.00
16.170.234.32,8443,0,false,ORD,North America,Chicago,195,0.00
16.170.234.32,2087,0,false,ORD,North America,Chicago,195,0.00
16.16.204.233,2096,0,false,ORD,North America,Chicago,195,0.00
51.20.254.243,2082,0,false,ORD,North America,Chicago,195,0.00
16.170.234.32,2082,0,false,ORD,North America,Chicago,195,0.00
51.20.254.243,8443,0,false,ORD,North America,Chicago,195,0.00
16.16.204.233,2083,0,false,ORD,North America,Chicago,195,0.00
16.171.65.83,80,0,false,ORD,North America,Chicago,195,0.00
13.53.127.118,2052,0,false,ORD,North America,Chicago,195,0.00
16.170.214.238,2095,0,false,ORD,North America,Chicago,195,0.00
16.16.204.233,443,0,false,ORD,North America,Chicago,195,0.00
16.170.214.238,8443,0,false,ORD,North America,Chicago,195,0.00
13.48.70.119,8880,0,false,ORD,North America,Chicago,195,0.00
51.20.254.243,8080,0,false,ORD,North America,Chicago,195,0.00
13.49.225.134,2086,0,false,ORD,North America,Chicago,195,0.00
16.170.214.238,2082,0,false,ORD,North America,Chicago,195,0.00
54.213.6.203,2095,0,false,ORD,North America,Chicago,195,0.00
13.48.177.73,2086,0,false,ORD,North America,Chicago,195,0.00
13.49.225.134,8443,0,false,ORD,North America,Chicago,195,0.00
13.53.127.118,8080,0,false,ORD,North America,Chicago,195,0.00
16.16.182.5,8880,0,false,ORD,North America,Chicago,195,0.00
16.171.115.78,8080,0,false,ORD,North America,Chicago,195,0.00
54.213.6.203,8880,0,false,ORD,North America,Chicago,195,0.00
34.219.182.84,8443,0,false,ORD,North America,Chicago,195,0.00
51.20.254.243,80,0,false,ORD,North America,Chicago,195,0.00
13.48.70.119,2083,0,false,ORD,North America,Chicago,195,0.00
54.213.6.203,2086,0,false,ORD,North America,Chicago,195,0.00
16.170.229.137,8443,0,false,ORD,North America,Chicago,195,0.00
34.220.156.153,8880,80,false,ORD,North America,Chicago,195,0.00
16.171.241.93,8443,0,false,ORD,North America,Chicago,195,0.00
16.171.65.83,8080,0,false,ORD,North America,Chicago,196,0.00
51.20.254.243,2086,0,false,ORD,North America,Chicago,196,0.00
16.16.182.5,2052,0,false,ORD,North America,Chicago,196,0.00
16.170.214.238,2086,0,false,ORD,North America,Chicago,196,0.00
13.53.127.118,8880,0,false,ORD,North America,Chicago,196,0.00
13.49.225.134,2052,0,false,ORD,North America,Chicago,196,0.00
13.48.70.119,2087,0,false,ORD,North America,Chicago,196,0.00
16.171.241.93,80,0,false,ORD,North America,Chicago,196,0.00
35.87.11.67,2083,0,false,ORD,North America,Chicago,196,0.00
35.94.176.199,443,0,false,ORD,North America,Chicago,196,0.00
16.170.214.238,443,0,false,ORD,North America,Chicago,196,0.00
54.212.216.69,2087,0,false,ORD,North America,Chicago,196,0.00
16.16.204.233,2087,0,false,ORD,North America,Chicago,196,0.00
13.48.70.119,2052,0,false,ORD,North America,Chicago,196,0.00
13.48.13.104,2053,0,false,ORD,North America,Chicago,196,0.00
13.48.177.73,8880,0,false,ORD,North America,Chicago,196,0.00
34.222.154.57,2082,0,false,ORD,North America,Chicago,196,0.00
35.89.138.206,80,0,false,ORD,North America,Chicago,196,0.00
16.16.204.233,8880,0,false,ORD,North America,Chicago,196,0.00
52.39.66.36,8443,0,false,ORD,North America,Chicago,196,0.00
13.51.193.227,8880,0,false,ORD,North America,Chicago,196,0.00
54.212.216.69,2052,0,false,ORD,North America,Chicago,196,0.00
34.220.198.165,2095,0,false,ORD,North America,Chicago,196,0.00
13.48.70.119,2053,0,false,ORD,North America,Chicago,196,0.00
54.188.151.105,8443,0,false,ORD,North America,Chicago,196,0.00
35.93.98.175,80,0,false,ORD,North America,Chicago,196,0.00
16.16.204.233,2082,0,false,ORD,North America,Chicago,196,0.00
35.94.176.199,2095,0,false,ORD,North America,Chicago,196,0.00
54.149.164.70,8443,0,false,ORD,North America,Chicago,196,0.00
13.51.193.227,2096,0,false,ORD,North America,Chicago,196,0.00
54.213.6.203,2087,0,false,ORD,North America,Chicago,196,0.00
35.87.236.1,8080,0,false,ORD,North America,Chicago,196,0.00
16.170.234.32,2096,0,false,ORD,North America,Chicago,196,0.00
16.171.240.168,2086,0,false,ORD,North America,Chicago,196,0.00
16.171.240.168,2095,0,false,ORD,North America,Chicago,196,0.00
16.171.115.62,2082,0,false,ORD,North America,Chicago,196,0.00
13.48.177.73,2083,0,false,ORD,North America,Chicago,196,0.00
35.94.176.199,8880,0,false,ORD,North America,Chicago,196,0.00
13.49.23.72,8080,0,false,ORD,North America,Chicago,196,0.00
34.216.230.13,2083,0,false,ORD,North America,Chicago,196,0.00
34.219.59.253,8080,0,false,ORD,North America,Chicago,196,0.00
51.20.254.243,2052,0,false,ORD,North America,Chicago,197,0.00
54.188.151.105,2086,0,false,ORD,North America,Chicago,197,0.00
13.48.70.119,8443,0,false,ORD,North America,Chicago,197,0.00
34.219.59.253,8880,0,false,ORD,North America,Chicago,197,0.00
13.49.23.72,2053,0,false,ORD,North America,Chicago,197,0.00
54.212.216.69,80,0,false,ORD,North America,Chicago,197,0.00
13.49.225.134,2053,0,false,ORD,North America,Chicago,197,0.00
16.171.241.93,8080,0,false,ORD,North America,Chicago,197,0.00
52.39.66.36,2082,0,false,ORD,North America,Chicago,197,0.00
16.171.240.168,2082,0,false,ORD,North America,Chicago,197,0.00
13.51.193.227,2083,0,false,ORD,North America,Chicago,197,0.00
16.170.234.32,2083,0,false,ORD,North America,Chicago,197,0.00
52.39.66.36,2087,0,false,ORD,North America,Chicago,197,0.00
13.49.225.134,8080,0,false,ORD,North America,Chicago,197,0.00
35.87.11.67,2087,0,false,ORD,North America,Chicago,197,0.00
35.94.176.199,2096,0,false,ORD,North America,Chicago,197,0.00
54.213.6.203,2052,0,false,ORD,North America,Chicago,197,0.00
13.51.193.227,2053,0,false,ORD,North America,Chicago,197,0.00
13.51.193.227,8080,0,false,ORD,North America,Chicago,197,0.00
34.216.230.13,8080,0,false,ORD,North America,Chicago,197,0.00
13.48.70.119,80,0,false,ORD,North America,Chicago,197,0.00
16.16.204.233,2052,0,false,ORD,North America,Chicago,197,0.00
13.48.177.73,2087,0,false,ORD,North America,Chicago,197,0.00
16.170.229.137,2083,0,false,ORD,North America,Chicago,197,0.00
13.49.225.134,2083,0,false,ORD,North America,Chicago,197,0.00
54.212.216.69,2083,0,false,ORD,North America,Chicago,197,0.00
35.87.179.42,2083,0,false,ORD,North America,Chicago,197,0.00
13.49.23.72,2082,0,false,ORD,North America,Chicago,197,0.00
54.149.19.45,2086,0,false,ORD,North America,Chicago,197,0.00
54.149.19.45,8443,0,false,ORD,North America,Chicago,197,0.00
16.16.182.5,8080,0,false,ORD,North America,Chicago,197,0.00
51.20.254.243,2083,0,false,ORD,North America,Chicago,197,0.00
35.87.11.67,2086,0,false,ORD,North America,Chicago,197,0.00
52.39.66.36,2086,0,false,ORD,North America,Chicago,197,0.00
16.171.241.93,2086,0,false,ORD,North America,Chicago,197,0.00
13.51.193.227,2082,0,false,ORD,North America,Chicago,197,0.00
16.16.204.233,8443,0,false,ORD,North America,Chicago,197,0.00
13.48.177.73,80,0,false,ORD,North America,Chicago,197,0.00
51.20.254.243,2096,0,false,ORD,North America,Chicago,197,0.00
35.89.138.206,2053,0,false,ORD,North America,Chicago,197,0.00
13.51.193.227,8443,0,false,ORD,North America,Chicago,197,0.00
52.89.18.152,2052,0,false,ORD,North America,Chicago,197,0.00
51.20.136.135,2086,0,false,ORD,North America,Chicago,197,0.00
13.53.127.118,2053,0,false,ORD,North America,Chicago,197,0.00
13.48.177.73,2052,0,false,ORD,North America,Chicago,197,0.00
13.49.225.134,8880,0,false,ORD,North America,Chicago,197,0.00
16.171.240.168,2096,0,false,ORD,North America,Chicago,197,0.00
52.39.66.36,80,0,false,ORD,North America,Chicago,197,0.00
16.16.182.5,2082,0,false,ORD,North America,Chicago,197,0.00
13.57.56.228,2086,0,false,ORD,North America,Chicago,197,0.00
54.71.154.6,2082,0,false,ORD,North America,Chicago,197,0.00
54.212.33.52,2082,0,false,ORD,North America,Chicago,197,0.00
13.49.23.72,2052,0,false,ORD,North America,Chicago,197,0.00
35.94.176.199,80,0,false,ORD,North America,Chicago,197,0.00
54.213.136.83,443,80,false,ORD,North America,Chicago,197,0.00
16.171.240.168,8443,0,false,ORD,North America,Chicago,197,0.00
16.171.241.93,2087,0,false,ORD,North America,Chicago,197,0.00
52.89.18.152,443,0,false,ORD,North America,Chicago,197,0.00
16.171.241.93,2095,0,false,ORD,North America,Chicago,197,0.00
13.48.13.104,2095,0,false,ORD,North America,Chicago,197,0.00
52.39.66.36,2083,0,false,ORD,North America,Chicago,197,0.00
35.89.138.206,8080,0,false,ORD,North America,Chicago,197,0.00
16.171.65.83,2083,0,false,ORD,North America,Chicago,197,0.00
13.48.13.104,2083,0,false,ORD,North America,Chicago,197,0.00
13.48.13.104,80,0,false,ORD,North America,Chicago,197,0.00
13.53.127.118,2096,0,false,ORD,North America,Chicago,197,0.00
16.16.204.233,2053,0,false,ORD,North America,Chicago,197,0.00
34.220.150.98,2082,0,false,ORD,North America,Chicago,197,0.00
13.49.225.134,2095,0,false,ORD,North America,Chicago,197,0.00
54.186.85.186,2095,0,false,ORD,North America,Chicago,197,0.00
52.39.66.36,2095,0,false,ORD,North America,Chicago,197,0.00
13.51.193.227,2086,0,false,ORD,North America,Chicago,197,0.00
51.20.86.17,443,0,false,ORD,North America,Chicago,197,0.00
35.92.234.179,80,0,false,ORD,North America,Chicago,197,0.00
16.171.115.62,2087,0,false,ORD,North America,Chicago,197,0.00
16.170.234.32,2052,0,false,ORD,North America,Chicago,197,0.00
16.171.65.83,2096,0,false,ORD,North America,Chicago,197,0.00
35.92.234.179,2082,0,false,ORD,North America,Chicago,197,0.00
54.71.154.6,8443,0,false,ORD,North America,Chicago,197,0.00
51.20.254.243,2087,0,false,ORD,North America,Chicago,197,0.00
13.49.225.134,443,0,false,ORD,North America,Chicago,197,0.00
16.171.65.83,2053,0,false,ORD,North America,Chicago,197,0.00
34.222.154.57,8880,0,false,ORD,North America,Chicago,197,0.00
16.170.214.238,8080,0,false,ORD,North America,Chicago,197,0.00
54.71.154.6,2096,0,false,ORD,North America,Chicago,197,0.00
35.94.176.199,8080,0,false,ORD,North America,Chicago,197,0.00
52.39.66.36,2053,0,false,ORD,North America,Chicago,197,0.00
34.220.150.98,2096,0,false,ORD,North America,Chicago,197,0.00
35.87.11.67,2082,0,false,ORD,North America,Chicago,197,0.00
16.16.204.233,8080,0,false,ORD,North America,Chicago,197,0.00
34.216.230.13,443,0,false,ORD,North America,Chicago,197,0.00
16.16.204.233,80,0,false,ORD,North America,Chicago,197,0.00
54.213.136.83,2083,0,false,ORD,North America,Chicago,197,0.00
52.39.66.36,2096,0,false,ORD,North America,Chicago,198,0.00
16.16.182.5,2095,0,false,ORD,North America,Chicago,198,0.00
35.87.11.67,8080,0,false,ORD,North America,Chicago,198,0.00
13.49.23.72,2086,0,false,ORD,North America,Chicago,198,0.00
35.87.203.186,2087,0,false,ORD,North America,Chicago,198,0.00
54.212.216.69,2086,0,false,ORD,North America,Chicago,198,0.00
16.16.182.5,2083,0,false,ORD,North America,Chicago,198,0.00
35.89.138.206,2095,0,false,ORD,North America,Chicago,198,0.00
54.149.164.70,2086,0,false,ORD,North America,Chicago,198,0.00
13.48.13.104,8080,0,false,ORD,North America,Chicago,198,0.00
16.171.241.93,2096,0,false,ORD,North America,Chicago,198,0.00
13.49.23.72,2083,0,false,ORD,North America,Chicago,198,0.00
35.94.176.199,2083,0,false,ORD,North America,Chicago,198,0.00
34.220.125.241,443,0,false,ORD,North America,Chicago,198,0.00
16.170.229.137,443,0,false,ORD,North America,Chicago,198,0.00
52.39.66.36,8880,0,false,ORD,North America,Chicago,198,0.00
54.149.164.70,2087,0,false,ORD,North America,Chicago,198,0.00
51.20.254.243,2053,0,false,ORD,North America,Chicago,198,0.00
51.20.86.17,2096,0,false,ORD,North America,Chicago,198,0.00
16.171.65.83,2095,0,false,ORD,North America,Chicago,198,0.00
34.220.198.165,2053,0,false,ORD,North America,Chicago,198,0.00
52.41.38.173,8443,0,false,ORD,North America,Chicago,198,0.00
16.171.115.78,8880,0,false,ORD,North America,Chicago,198,0.00
16.170.234.32,8880,0,false,ORD,North America,Chicago,198,0.00
54.213.6.203,8443,0,false,ORD,North America,Chicago,198,0.00
16.170.234.32,2086,0,false,ORD,North America,Chicago,198,0.00
16.170.214.238,2096,0,false,ORD,North America,Chicago,198,0.00
54.212.216.69,2082,0,false,ORD,North America,Chicago,198,0.00
13.48.13.104,2086,0,false,ORD,North America,Chicago,198,0.00
52.39.66.36,443,0,false,ORD,North America,Chicago,198,0.00
54.213.6.203,2083,0,false,ORD,North America,Chicago,198,0.00
54.71.154.6,443,0,false,ORD,North America,Chicago,198,0.00
52.41.38.173,2096,0,false,ORD,North America,Chicago,198,0.00
16.171.241.93,2053,0,false,ORD,North America,Chicago,198,0.00
34.220.198.165,2083,0,false,ORD,North America,Chicago,198,0.00
34.219.182.84,2052,0,false,ORD,North America,Chicago,198,0.00
16.170.214.238,2087,0,false,ORD,North America,Chicago,198,0.00
13.49.225.134,80,0,false,ORD,North America,Chicago,198,0.00
54.149.19.45,2053,0,false,ORD,North America,Chicago,198,0.00
13.48.13.104,2096,0,false,ORD,North America,Chicago,198,0.00
54.71.154.6,2052,0,false,ORD,North America,Chicago,198,0.00
16.170.234.32,80,0,false,ORD,North America,Chicago,198,0.00
51.20.136.135,2087,0,false,ORD,North America,Chicago,198,0.00
34.220.125.241,8080,0,false,ORD,North America,Chicago,198,0.00
34.219.59.253,2083,0,false,ORD,North America,Chicago,198,0.00
16.170.229.137,2052,0,false,ORD,North America,Chicago,198,0.00
51.20.254.243,2095,0,false,ORD,North America,Chicago,198,0.00
35.87.236.1,2083,0,false,ORD,North America,Chicago,198,0.00
13.48.177.73,8080,0,false,ORD,North America,Chicago,199,0.00
35.87.203.186,8880,0,false,ORD,North America,Chicago,199,0.00
13.48.70.119,8080,0,false,ORD,North America,Chicago,199,0.00
35.93.98.175,2052,0,false,ORD,North America,Chicago,199,0.00
35.87.179.42,2052,0,false,ORD,North America,Chicago,199,0.00
51.20.136.135,443,0,false,ORD,North America,Chicago,199,0.00
13.49.23.72,80,0,false,ORD,North America,Chicago,199,0.00
13.48.70.119,443,0,false,ORD,North America,Chicago,199,0.00
51.20.254.243,443,0,false,ORD,North America,Chicago,199,0.00
13.49.225.134,2087,0,false,ORD,North America,Chicago,199,0.00
35.89.138.206,2083,0,false,ORD,North America,Chicago,199,0.00
13.49.225.134,2082,0,false,ORD,North America,Chicago,199,0.00
34.214.37.128,2087,0,false,ORD,North America,Chicago,199,0.00
34.214.37.128,2086,0,false,ORD,North America,Chicago,199,0.00
35.92.234.179,2087,0,false,ORD,North America,Chicago,199,0.00
13.53.127.118,2083,0,false,ORD,North America,Chicago,199,0.00
35.87.203.186,2086,0,false,ORD,North America,Chicago,199,0.00
16.170.234.32,2053,0,false,ORD,North America,Chicago,199,0.00
34.220.150.98,2087,0,false,ORD,North America,Chicago,199,0.00
54.213.6.203,80,0,false,ORD,North America,Chicago,199,0.00
34.220.198.165,2096,0,false,ORD,North America,Chicago,199,0.00
34.219.182.84,2053,0,false,ORD,North America,Chicago,199,0.00
35.87.236.1,443,0,false,ORD,North America,Chicago,199,0.00
34.214.37.128,80,0,false,ORD,North America,Chicago,199,0.00
35.87.203.186,2083,0,false,ORD,North America,Chicago,199,0.00
34.220.125.241,2086,0,false,ORD,North America,Chicago,199,0.00
16.16.182.5,80,0,false,ORD,North America,Chicago,199,0.00
16.16.182.5,2087,0,false,ORD,North America,Chicago,199,0.00
35.87.179.42,8880,0,false,ORD,North America,Chicago,199,0.00
34.219.182.84,2096,0,false,ORD,North America,Chicago,199,0.00
51.20.254.243,8880,0,false,ORD,North America,Chicago,199,0.00
16.171.65.83,443,0,false,ORD,North America,Chicago,199,0.00
35.87.203.186,8080,0,false,ORD,North America,Chicago,199,0.00
35.87.179.42,2087,0,false,ORD,North America,Chicago,199,0.00
35.87.203.186,8443,0,false,ORD,North America,Chicago,199,0.00
34.214.37.128,2052,0,false,ORD,North America,Chicago,200,0.00
13.49.23.72,2096,0,false,ORD,North America,Chicago,200,0.00
16.16.182.5,2053,0,false,ORD,North America,Chicago,200,0.00
35.87.203.186,443,0,false,ORD,North America,Chicago,200,0.00
35.87.179.42,443,0,false,ORD,North America,Chicago,200,0.00
34.220.198.165,2087,0,false,ORD,North America,Chicago,200,0.00
35.87.179.42,2095,0,false,ORD,North America,Chicago,200,0.00
35.87.203.186,2096,0,false,ORD,North America,Chicago,200,0.00
35.87.203.186,2052,0,false,ORD,North America,Chicago,200,0.00
35.93.117.222,8080,0,false,ORD,North America,Chicago,200,0.00
34.214.37.128,443,0,false,ORD,North America,Chicago,200,0.00
13.48.13.104,8443,0,false,ORD,North America,Chicago,200,0.00
35.92.59.60,443,0,false,ORD,North America,Chicago,201,0.00
34.214.37.128,8080,0,false,ORD,North America,Chicago,201,0.00
34.220.125.241,80,0,false,ORD,North America,Chicago,201,0.00
34.220.125.241,2083,0,false,ORD,North America,Chicago,201,0.00
35.92.59.60,2052,0,false,ORD,North America,Chicago,201,0.00
35.87.236.1,2095,0,false,ORD,North America,Chicago,201,0.00
13.51.193.227,80,0,false,ORD,North America,Chicago,201,0.00
35.160.134.36,80,0,false,ORD,North America,Chicago,201,0.00
34.219.59.253,2096,0,false,ORD,North America,Chicago,201,0.00
35.87.179.42,80,0,false,ORD,North America,Chicago,201,0.00
34.220.198.165,80,0,false,ORD,North America,Chicago,201,0.00
51.20.86.17,2086,0,false,ORD,North America,Chicago,202,0.00
35.92.234.179,8080,0,false,ORD,North America,Chicago,202,0.00
35.87.179.42,8080,0,false,ORD,North America,Chicago,202,0.00
35.87.236.1,2087,0,false,ORD,North America,Chicago,202,0.00
35.89.138.206,8443,0,false,ORD,North America,Chicago,202,0.00
35.89.138.206,2087,0,false,ORD,North America,Chicago,202,0.00
35.92.59.60,2096,0,false,ORD,North America,Chicago,202,0.00
35.93.98.175,8880,0,false,ORD,North America,Chicago,202,0.00
35.92.59.60,2053,0,false,ORD,North America,Chicago,202,0.00
35.93.117.222,2086,0,false,ORD,North America,Chicago,202,0.00
35.160.134.36,2095,0,false,ORD,North America,Chicago,202,0.00
35.92.239.73,443,0,false,ORD,North America,Chicago,202,0.00
54.188.151.105,2096,0,false,ORD,North America,Chicago,202,0.00
35.93.117.222,8880,0,false,ORD,North America,Chicago,202,0.00
35.92.239.73,8443,0,false,ORD,North America,Chicago,202,0.00
35.92.239.73,2096,0,false,ORD,North America,Chicago,202,0.00
34.219.182.84,2095,0,false,ORD,North America,Chicago,202,0.00
34.220.125.241,2096,0,false,ORD,North America,Chicago,202,0.00
35.92.59.60,2095,0,false,ORD,North America,Chicago,203,0.00
34.220.150.98,8080,0,false,ORD,North America,Chicago,203,0.00
35.93.98.175,2086,0,false,ORD,North America,Chicago,203,0.00
54.188.151.105,8080,0,false,ORD,North America,Chicago,203,0.00
35.87.203.186,80,0,false,ORD,North America,Chicago,203,0.00
35.87.236.1,80,0,false,ORD,North America,Chicago,203,0.00
35.93.117.222,2087,0,false,ORD,North America,Chicago,203,0.00
35.92.239.73,2086,0,false,ORD,North America,Chicago,203,0.00
35.92.234.179,2095,0,false,ORD,North America,Chicago,203,0.00
35.92.234.179,2052,0,false,ORD,North America,Chicago,203,0.00
35.87.179.42,2086,0,false,ORD,North America,Chicago,203,0.00
34.220.125.241,2053,0,false,ORD,North America,Chicago,203,0.00
35.92.239.73,2082,0,false,ORD,North America,Chicago,203,0.00
35.87.236.1,2082,0,false,ORD,North America,Chicago,203,0.00
35.93.98.175,2053,0,false,ORD,North America,Chicago,203,0.00
34.219.182.84,443,0,false,ORD,North America,Chicago,203,0.00
35.92.59.60,2086,0,false,ORD,North America,Chicago,204,0.00
35.93.117.222,2053,0,false,ORD,North America,Chicago,204,0.00
35.89.138.206,2052,0,false,ORD,North America,Chicago,204,0.00
35.92.234.179,8880,0,false,ORD,North America,Chicago,204,0.00
35.87.236.1,2053,0,false,ORD,North America,Chicago,204,0.00
16.16.204.233,2086,0,false,ORD,North America,Chicago,204,0.00
35.92.59.60,8880,0,false,ORD,North America,Chicago,204,0.00
15.160.14.66,2087,80,false,MXP,Europe,Milan,204,0.00
54.188.151.105,2087,0,false,ORD,North America,Chicago,204,0.00
35.92.234.179,2053,0,false,ORD,North America,Chicago,204,0.00
35.89.138.206,2096,0,false,ORD,North America,Chicago,204,0.00
35.87.236.1,2096,0,false,ORD,North America,Chicago,204,0.00
35.87.236.1,8443,0,false,ORD,North America,Chicago,204,0.00
35.87.179.42,2082,0,false,ORD,North America,Chicago,204,0.00
34.219.182.84,8880,0,false,ORD,North America,Chicago,204,0.00
35.93.117.222,2083,0,false,ORD,North America,Chicago,204,0.00
34.219.59.253,443,0,false,ORD,North America,Chicago,205,0.00
34.219.59.253,8443,0,false,ORD,North America,Chicago,205,0.00
35.87.203.186,2053,0,false,ORD,North America,Chicago,205,0.00
13.38.53.247,80,0,false,ORD,North America,Chicago,205,0.00
34.220.150.98,2095,0,false,ORD,North America,Chicago,205,0.00
34.220.198.165,8880,0,false,ORD,North America,Chicago,205,0.00
35.87.236.1,2052,0,false,ORD,North America,Chicago,205,0.00
34.220.198.165,2052,0,false,ORD,North America,Chicago,205,0.00
35.93.98.175,2082,0,false,ORD,North America,Chicago,205,0.00
35.89.138.206,443,0,false,ORD,North America,Chicago,205,0.00
